,Unnamed: 0.1,Unnamed: 0,commit_id,tcmt,bugcount,fixcount,author_date,la,ld,nf,nd,ns,ent,app,rtime,self,hcmt,nrev,revd,nuc,ndev,age,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr
2569,2569,2569.0,3cf52ef5284865ed032c39562aaf86f2db0ee15e,0,0,0,1423611053,3,7,0,0,0,0.0,0,0,False,0,0,True,0,0,55211,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2570,2570,2570.0,14dfea478b1c3828b9a0c98dc964357f09d84d11,0,0,0,1422007774,8,5,1,1,1,13.0,1,0,False,6,1,True,2,2,42166,8,915.0,923,8.0,915.0,923.0,17,6030,6047,25.0,6047,6072.0
2571,2571,2571.0,085c0364ba407f94e95e075b5d2c7459cf0743ea,0,0,0,1423506145,1,1,0,0,0,0.0,0,0,False,0,0,True,0,0,77895,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2572,2572,2572.0,4b80dd0a8e2cb145602f85fba33e93954a5b7fdd,0,0,0,1422346242,3,7,1,1,1,10.0,5,0,False,24,1,True,3,2,21483,3,1104.0,1107,3.0,1104.0,1107.0,3,7775,7778,6.0,7778,7784.0
2573,2573,2573.0,4e2b65a320b5177a45b03bfc74cb2d643d43206e,0,0,0,1423502975,1,1,1,1,1,2.0,1,0,False,6,1,True,375,43,74725,397,915.0,1312,396.0,915.0,1311.0,524,6030,6554,920.0,6554,7474.0
2574,2574,2574.0,fc62efe6891d97a6043a9dc808966e601cddf076,0,0,0,1423255450,1,1,0,0,0,0.0,0,0,False,0,0,True,0,0,21297,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2575,2575,2575.0,eb34789a320402771e7c16b34ff525dc265fc96f,0,0,0,1423238483,3,3,0,0,0,0.0,0,0,False,0,0,True,0,0,15430,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2576,2576,2576.0,c423354aca2c19cf1cde4dc004e82f69ec662463,0,0,0,1423234153,1,1,1,1,1,2.0,1,0,False,6,1,True,12,8,14289,4,915.0,919,4.0,915.0,919.0,4,6030,6034,8.0,6034,6042.0
2577,2577,2577.0,aeaa50380f9a9e54f70fded6fda6926d0d7daefc,0,0,0,1423238165,4,44,0,0,0,0.0,0,0,False,0,0,True,0,0,18989,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2578,2578,2578.0,fedcc2f6d879bd93127f9f0fb66a14fb5fd7e2fc,0,0,0,1420199053,3,3,2,1,1,3.0,6,0,False,29,1,True,8,5,85066,17,1024.0,1041,16.0,1024.0,1040.0,29,6896,6925,45.0,6925,6970.0
2579,2579,2579.0,357a0afb956381bf97ce676031f09a9e84a2e121,0,0,0,1423236782,453,48,0,0,0,0.0,0,0,False,0,0,True,0,0,13809,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2580,2580,2580.0,74a1ba477f4c51a4247a31615bdc5d30d797884e,0,0,0,1420627176,4,44,4,1,1,12.0,3,0,False,15,1,True,15,1,41091,95,955.0,1050,94.5,955.0,1049.5,576,6495,7071,670.5,7071,7741.5
2581,2581,2581.0,1f29144acea2b6402421a0dd64e81f86a42d7b01,0,0,130,1423219864,672,755,0,0,0,0.0,0,0,False,0,0,True,0,0,69725,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2582,2582,2582.0,f498ed305b7c243aae0cedbe83a81c56a3b41fe9,0,0,0,1421581373,453,48,14,5,3,35.785714285714285,3,0,False,54,1,True,36,3,5847,10,935.0,945,10.0,935.0,945.0,45,6187,6232,55.0,6232,6287.0
2583,2583,2583.0,8578f0e9a467166467ac1bc832357be2cfe863fe,0,0,0,1423219831,2,6,0,0,0,0.0,0,0,False,0,0,True,0,0,3759,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2584,2584,2584.0,4d09c312e2703d85db509519737a2d241f810804,0,0,0,1418398139,672,755,15,6,2,95.13333333333334,1,0,False,12,1,True,601,1,20467,10,915.0,925,1.0,915.0,916.0,78,6030,6108,79.0,6108,6187.0
2585,2585,2585.0,83375f7d9403dad7d5cfd4c44085803405a9a4bf,0,0,0,1423187091,2,6,1,1,1,8.0,1,0,False,6,1,True,1,1,57419,397,915.0,1312,396.0,915.0,1311.0,524,6030,6554,920.0,6554,7474.0
2586,2586,2586.0,ef6d9d047ffbfa45e4c3df1438332591de0d1b00,0,0,0,1423043272,6,2,0,0,0,0.0,0,0,False,0,0,True,0,0,40864,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2587,2587,2587.0,74b555dc0d808b37c05eea0b7dde182bce0fb3c9,0,0,0,1422987095,6,2,2,2,1,4.0,1,0,False,12,1,True,9,4,71087,148,915.0,1063,148.0,915.0,1063.0,213,6030,6243,361.0,6243,6604.0
2588,2588,2588.0,88c0e6edb20df0cf3287ef1d45ab4e63d7e5ca1f,0,0,6,1423002408,10,12,0,0,0,0.0,0,0,False,0,0,True,0,0,72849,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2589,2589,2589.0,3affb851c335a9cbfee228df2be7677f05fff645,0,0,0,1422999434,10,12,1,1,1,22.0,1,0,False,6,1,True,2,2,69875,132,915.0,1047,132.0,915.0,1047.0,872,6030,6902,1004.0,6902,7906.0
2590,2590,2590.0,adaa901d5fde52b523f7f4e7088ae1586711acf2,0,0,0,1422929559,2,0,0,0,0,0.0,0,0,False,0,0,True,0,0,72163,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2591,2591,2591.0,968d6b0d3a1669b002a891e828a68018d340effb,0,0,0,1422929481,1,1,0,0,0,0.0,0,0,False,0,0,True,0,0,38761,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2592,2592,2592.0,29e6ce11c8838d221545edd6415a6e8e81049861,0,0,0,1421820596,2,0,1,1,1,2.0,1,0,False,6,1,True,1,1,12338,3,915.0,918,3.0,915.0,918.0,5,6030,6035,8.0,6035,6043.0
2593,2593,2593.0,5569468c798db4dc42ac304621e77fc1b58aa6eb,0,0,0,1422915753,17,9,0,0,0,0.0,0,0,False,0,0,True,0,0,35544,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2594,2594,2594.0,c4e9466936afb38a1bc5858e053e61fabd59d206,0,0,0,1422890720,1,1,1,1,1,2.0,1,0,False,6,1,True,2,2,10511,151,915.0,1066,147.5,915.0,1062.5,2494,6030,8524,2641.5,8524,11165.5
2595,2595,2595.0,9a983950ee41dcb5a1b6a58291e312654da2174f,0,0,0,1422521662,17,9,2,2,1,13.0,1,0,False,12,1,True,12,3,82136,24,915.0,939,24.0,915.0,939.0,255,6030,6285,279.0,6285,6564.0
2596,2596,2596.0,b363dae359fe10cece9d7d254fe23e131319c5c0,0,0,0,1422880209,1,1,0,0,0,0.0,0,0,False,0,0,True,0,0,75900,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2597,2597,2597.0,2ea95a18e89586ea3337df2617ba350738b3304d,0,0,0,1422266726,352,0,0,0,0,0.0,0,0,False,0,0,True,0,0,67985,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2598,2598,2598.0,4dc2ce9717b21f6ac41c3f45e6322b7197a80af1,0,0,0,1422873196,21,38,0,0,0,0.0,0,0,False,0,0,True,0,0,1670,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2599,2599,2599.0,01af624fe5c8317903caee25541514156fd305a4,0,0,0,1422458709,1,1,1,1,1,2.0,1,0,False,6,1,True,375,43,19183,2,915.0,917,2.0,915.0,917.0,2,6030,6032,4.0,6032,6036.0
2600,2600,2600.0,b4be7704dabb147eecd93059798c767b2077fdf3,0,0,0,1422522473,21,38,2,2,1,29.5,1,0,False,6,1,True,9,4,82947,24,915.0,939,24.0,915.0,939.0,255,6030,6285,279.0,6285,6564.0
2601,2601,2601.0,74f8d31583df673afe4f4869bfbe53f60dd715c6,0,0,0,1422266650,7,1,0,0,0,0.0,0,0,False,0,0,True,0,0,55030,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2602,2602,2602.0,218767489b181006fd118649d0890e3042b15dec,0,0,0,1421853141,352,0,9,2,2,39.11111111111112,1,0,False,6,1,True,9,1,62074,24,915.0,939,23.5,915.0,938.5,79,6030,6109,102.5,6109,6211.5
2603,2603,2603.0,d4498cc0891aba2254bf1ad9f6ee91637771c13c,0,0,0,1422266630,23,19,0,0,0,0.0,0,0,False,0,0,True,0,0,42875,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2604,2604,2604.0,dc3049d182b635fe3d64937403564aab1f201e6d,0,0,0,1421866020,7,1,1,1,1,8.0,1,0,False,6,1,True,1,1,50349,471,915.0,1386,470.5,915.0,1385.5,862,6030,6892,1332.5,6892,8224.5
2605,2605,2605.0,52b1ae7412ec9a026c1466e6c389291f878fc8bd,0,0,0,1422266557,1,1,0,0,0,0.0,0,0,False,0,0,True,0,0,57893,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2606,2606,2606.0,01f7a81d82ad0738389c2895b60ff72834e4da9b,0,0,0,1421878155,23,19,4,3,1,10.5,2,0,False,9,1,True,17,1,62484,151,919.0,1070,147.5,919.0,1066.5,2494,6042,8536,2641.5,8536,11177.5
2607,2607,2607.0,79b368cb99cb8729a589e0ab9b8383e6c36e7aa7,0,0,0,1422266524,2,0,0,0,0,0.0,0,0,False,0,0,True,0,0,58046,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2608,2608,2608.0,ecf5d1472ae8913e65373f51753835795bc3cea3,0,0,0,1421949464,1,1,1,1,1,2.0,1,0,False,6,1,True,375,43,47393,24,915.0,939,23.5,915.0,938.5,79,6030,6109,102.5,6109,6211.5
2609,2609,2609.0,a98ff181d588ec9295c6998df1e0652165c28245,0,0,0,1422266474,0,539,0,0,0,0.0,0,0,False,0,0,True,0,0,51857,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2610,2610,2610.0,004d108a32027ac377d61cb106d7c31683c23a0c,0,0,0,1421949278,2,0,1,1,1,2.0,1,0,False,6,1,True,5,2,47207,12,915.0,927,12.0,915.0,927.0,38,6030,6068,50.0,6068,6118.0
2611,2611,2611.0,048d836a625fae6cd49537e885fe1c02980014dc,0,0,0,1422266441,1,1,0,0,0,0.0,0,0,False,0,0,True,0,0,34686,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2612,2612,2612.0,844f3a0b54ea2343f834ec8d1bd1c2084479ba7d,0,0,0,1421955417,0,539,1,1,1,539.0,1,0,False,6,1,True,569,23,53346,75,915.0,990,54.0,915.0,969.0,1115,6030,7145,1169.0,7145,8314.0
2613,2613,2613.0,28dba3668b261a71cd8d3770eac1b4a01ffd9cbc,0,0,0,1422266427,0,1691,0,0,0,0.0,0,0,False,0,0,True,0,0,7093,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2614,2614,2614.0,7ac43cfd91d9dba8e55ee8e0975bfdfeeaf52be6,0,0,0,1421972555,1,1,1,1,1,2.0,1,0,False,6,1,True,375,43,70484,471,915.0,1386,470.5,915.0,1385.5,862,6030,6892,1332.5,6892,8224.5
2615,2615,2615.0,3f27a9523ec54d9eb0e5e66ee05a7f2b57d40b31,0,0,26,1422266348,7,6,0,0,0,0.0,0,0,False,0,0,True,0,0,77169,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2616,2616,2616.0,4991fb92a531f4e7d3ed5f0ff4f8d45be5f6ebf0,0,0,0,1422000134,0,1691,1,1,1,1691.0,1,0,False,6,1,True,569,23,11663,10,915.0,925,10.0,915.0,925.0,111,6030,6141,121.0,6141,6262.0
2617,2617,2617.0,5629257c9a7ede2b7fa2c39bca5926571b78c52b,0,0,0,1422063426,1,1,0,0,0,0.0,0,0,False,0,0,True,0,0,74955,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2618,2618,2618.0,229eccba12b3e6cd8f4a305405d5d6789f0e1666,0,0,0,1422016379,6,5,1,1,1,11.0,0,0,False,0,0,True,2,2,76269,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2619,2619,2619.0,1f3d396e03d19089baec5afa6bff8a3f4579883e,0,0,0,1422060261,1,1,1,1,1,2.0,1,0,False,6,1,True,375,43,71790,397,915.0,1312,396.0,915.0,1311.0,524,6030,6554,920.0,6554,7474.0
2620,2620,2620.0,791bcf9bc1e788308e2fab2216f62be972b4d2ac,0,0,0,1421815671,71,25,0,0,0,0.0,0,0,False,0,0,True,0,0,42359,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2621,2621,2621.0,e08e2022474c92f929cf4dadab151619c83364c2,0,0,0,1421940110,1,1,1,1,1,2.0,1,0,False,6,2,True,2,2,38039,5,915.0,920,5.0,915.0,920.0,13,6030,6043,18.0,6043,6061.0
2622,2622,2622.0,01533bd70d4fba57148dc38fc30ed1f0a3d6ef37,0,0,0,1421704667,492,67,0,0,0,0.0,0,0,False,0,0,True,0,0,35482,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2623,2623,2623.0,f6edfc2a91029922042968e7e89bd5e115d5cf02,0,0,0,1421808258,1,0,0,0,0,0.0,0,0,False,0,0,True,0,0,17191,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2624,2624,2624.0,832f93588177cb3cfb1bceb2f735575777241bdb,0,0,0,1421815329,1,1,0,0,0,0.0,0,0,False,0,0,True,0,0,46799,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2625,2625,2625.0,14a015e2d592ebceaee67db168ce282bbe60043c,0,0,0,1421168512,71,25,18,7,1,5.333333333333333,1,0,False,6,1,True,52,2,55999,24,915.0,939,24.0,915.0,939.0,255,6030,6285,279.0,6285,6564.0
2626,2626,2626.0,b3106c8ede105608ea51f8c73f9d34742c185ec9,0,0,0,1421815218,4,1,0,0,0,0.0,0,0,False,0,0,True,0,0,47091,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2627,2627,2627.0,2a47bf1d065dbecd59a6e6e4efe052ea02b67894,0,0,0,1421422930,1,1,1,1,1,2.0,4,0,False,21,1,True,1,1,59245,1,999.0,1000,1.0,999.0,1000.0,1,6700,6701,2.0,6701,6703.0
2628,2628,2628.0,20608bcdb98298ab7d6ca6fa1470ac2ae7ea71ec,0,0,0,1421815133,240,217,0,0,0,0.0,0,0,False,0,0,True,0,0,34503,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2629,2629,2629.0,ed0bbd2e7cb4741271833f7db74dd15cc0d57c36,0,0,0,1421768127,4,1,1,1,1,5.0,1,0,False,6,1,True,6,4,63460,12,915.0,927,12.0,915.0,927.0,38,6030,6068,50.0,6068,6118.0
2630,2630,2630.0,3f44abbd1e6d6aee79a91cc8865838e22bd8a7b6,0,2,0,1421780630,33,33,1,1,1,66.0,0,0,False,0,0,True,375,43,756,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2631,2631,2631.0,19a8a8bea34473410cad6f04095975a65c9f227c,0,0,0,1421793456,1,0,1,1,1,1.0,1,0,False,6,1,True,6,2,2389,397,915.0,1312,396.0,915.0,1311.0,524,6030,6554,920.0,6554,7474.0
2632,2632,2632.0,e890dbe23eca8d16e784c552bb327596ad34d6bf,0,4,0,1421779874,207,184,29,12,2,13.482758620689657,1,0,False,6,2,True,688,1,75207,151,915.0,1066,147.5,915.0,1062.5,2494,6030,8524,2641.5,8524,11165.5
2633,2633,2633.0,06e47abe7336f19aefaf239ed988ac7559232362,0,0,0,1421704572,348,824,0,0,0,0.0,0,0,False,0,0,True,0,0,21546,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2634,2634,2634.0,d56e6f5dd951eb64cb17cb7e0e6e17c06d1fd995,0,0,0,1418040385,13,0,1,1,1,13.0,0,0,False,0,0,True,2,2,5403,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2635,2635,2635.0,6ca262e6c3cbefc1448b7936093b341f3c6a4e43,0,0,0,1421704505,63,5009,0,0,0,0.0,0,0,False,0,0,True,0,0,74374,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2636,2636,2636.0,56001d8556ce566925b58edbcaa1bbdfa62d5dda,0,0,0,1421164626,33,63,9,2,1,10.666666666666666,0,0,False,0,0,True,16,1,9,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2637,2637,2637.0,68e17ff504f1432f524db7996e46b769de8bec13,0,0,0,1421704339,3,3,0,0,0,0.0,0,0,False,0,0,True,0,0,47548,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2638,2638,2638.0,9a3534b0a07832cc038c87a9d13dbb7e69d98e6e,0,0,0,1421370931,63,5009,4,2,2,1268.0,1,0,False,6,1,True,572,1,7246,117,915.0,1032,114.5,915.0,1029.5,547,6030,6577,661.5,6577,7238.5
2639,2639,2639.0,5ad39086a128ab352ba6ed1e84670df66eed4ffc,0,0,0,1421704314,1,1,0,0,0,0.0,0,0,False,0,0,True,0,0,81429,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2640,2640,2640.0,58e4ac4d94b6d8b527d22cb0bc4889ea96c251c7,0,0,0,1421656791,3,3,2,1,1,3.0,2,0,False,7,1,True,22,3,33906,471,922.0,1393,470.5,922.0,1392.5,862,6076,6938,1332.5,6938,8270.5
2641,2641,2641.0,9142dcd1bc4679051c54524d18837436a769c722,0,0,0,1421671251,1,1,1,1,1,2.0,1,0,False,6,1,True,3,1,48366,75,915.0,990,54.0,915.0,969.0,1115,6030,7145,1169.0,7145,8314.0
2642,2642,2642.0,1b6bf4f9458b0f92abebb9bacdbed6a5d6535c70,0,0,6,1421363685,234,21,0,0,0,0.0,0,0,False,0,0,True,0,0,11402,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2643,2643,2643.0,d5a0d6769708203d00a4a539fefbdd005849bbd6,0,0,0,1421164617,23,50,10,2,1,7.3,0,0,False,0,0,True,14,1,19,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2644,2644,2644.0,947c94c46a6daa3f81a6384795e76535069416ff,0,0,0,1421164598,10,36,4,4,1,11.5,0,0,False,0,0,True,8,1,19,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2645,2645,2645.0,1a6cdb678448a46b61db06793b01811cd89e0946,0,0,0,1421164579,76,193,33,4,1,8.151515151515152,0,0,False,0,0,True,49,2,27,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2646,2646,2646.0,60b3ff288d8f65534cb56bee571dbc96d3448edb,0,0,0,1421164552,206,482,45,27,23,15.28888888888889,1,0,False,12,5,True,115,1,60067,132,915.0,1047,132.0,915.0,1047.0,872,6030,6902,1004.0,6902,7906.0
2647,2647,2647.0,ae5d9768360b0d3c1a78126ffbbe713039943699,0,0,0,1418121382,12,0,1,1,1,12.0,0,0,False,0,0,True,3,3,81202,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2648,2648,2648.0,e627836cd051597dc80b67cf6d1c7facc5cba732,0,0,0,1418040180,15,1,2,2,1,8.0,0,0,False,0,0,True,4,2,67593,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2649,2649,2649.0,11fe3870cf0fa1e28df768fc894c6beb4145dae6,0,0,0,1417713387,37,19,4,3,1,14.0,0,0,False,0,0,True,26,4,18967,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2650,2650,2650.0,dc3f2814f6252acb110b624d809cc8216549313d,0,0,0,1418040020,13,1,2,2,1,7.0,0,0,False,0,0,True,5,2,210,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2651,2651,2651.0,b5043825caa59aef6c43699a35be9db001c559dd,0,0,0,1418039810,12,0,2,2,1,6.0,0,0,False,0,0,True,2,1,260,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2652,2652,2652.0,7bb856cfe0490a1d5c3623b27e329628a4bb9723,0,0,0,1418039550,26,12,3,3,1,12.666666666666666,0,0,False,0,0,True,6,4,543,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2653,2653,2653.0,895e2e24bf9de4821ac58ca2d9e7a58166ead172,0,0,0,1418039007,12,0,1,1,1,12.0,0,0,False,0,0,True,3,3,9,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2654,2654,2654.0,136a2c141f6d25cb7561222aae765345182399fd,0,0,0,1418038998,11,0,1,1,1,11.0,0,0,False,0,0,True,1,1,412,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2655,2655,2655.0,f6039be0c89a7d3b2758e4fdad88fa0c076270ae,0,0,0,1418038586,26,1,3,2,1,9.0,0,0,False,0,0,True,3,1,363,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2656,2656,2656.0,1898949e5905d73d9ced3c9132ba09518dcf9b52,0,0,0,1418038223,12,0,1,1,1,12.0,0,0,False,0,0,True,1,1,178,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2657,2657,2657.0,7821c23cf1f1a7818770d8406626e2445ce418ba,0,0,0,1418038045,71,4,3,2,1,25.0,0,0,False,0,0,True,12,3,84385,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2658,2658,2658.0,d3e2845ba63d51275f7e36ebf258e53dcf90e583,0,0,0,1417694460,40,13,4,4,1,13.25,0,0,False,0,0,True,7,1,2659,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2659,2659,2659.0,aeaf4c75b7ca4a1bf3262857e78c2efeaea17fd3,0,0,0,1418037401,12,0,1,1,1,12.0,0,0,False,0,0,True,4,3,83189,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2660,2660,2660.0,b2d9260823c1bf618b6408e2e9d07dc972296983,0,0,0,1418040612,11,0,1,1,1,11.0,0,0,False,0,0,True,3,3,3310,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2661,2661,2661.0,ed8bff4211e70fe659fc1186f09e25771f417eea,0,0,0,1418037302,12,0,1,1,1,12.0,0,0,False,0,0,True,1,1,118,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2662,2662,2662.0,0067084812bb0dc42fb11abf637f9c9828b95635,0,0,0,1418037184,12,0,1,1,1,12.0,0,0,False,0,0,True,1,1,102,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2663,2663,2663.0,25588b636ba129405bca10457dc3ecdc732b0b42,0,0,0,1418037082,11,0,1,1,1,11.0,0,0,False,0,0,True,2,2,85,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2664,2664,2664.0,baac4de6acd6f46f8466f3737523d9fd5440b46e,0,0,0,1418036997,12,0,1,1,1,12.0,0,0,False,0,0,True,2,2,94,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2665,2665,2665.0,3d57ee2025c449271c58d336ccad47552bc51f2a,0,0,0,1418036903,12,0,1,1,1,12.0,0,0,False,0,0,True,5,3,227,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2666,2666,2666.0,d50f71703355168d1554acb275d75e886e8c4e95,0,0,0,1418036676,18,2,2,2,1,10.0,0,0,False,0,0,True,15,8,63098,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2667,2667,2667.0,277465a659087efa9109343aa0425008bff0aa26,0,0,0,1418059978,8,4,3,3,1,4.0,0,0,False,0,0,True,6,3,16957,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2668,2668,2668.0,870de25f0bf58f95de305c870b239bfdbbde2487,0,0,0,1418043021,60,10,5,5,1,14.0,0,0,False,0,0,True,16,3,9821,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2669,2669,2669.0,6dbea5a043a5621a2e968ce86b090bd97705f6c9,0,0,0,1418033200,12,0,1,1,1,12.0,0,0,False,0,0,True,1,1,82936,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2670,2670,2670.0,0ddbe8af3ca740bc202b20e4352f1fc280640569,0,0,0,1418036664,12,0,1,1,1,12.0,3,0,False,14,25,True,1,1,42579,129,1013.0,1142,27.0,1013.0,1040.0,1140,6944,8084,1167.0,8084,9251.0
2671,2671,2671.0,b22027dd35f293efc027feeaea081d4098dd731f,0,0,2,1421363660,1,1,0,0,0,0.0,0,0,False,0,0,True,0,0,35829,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2672,2672,2672.0,5ca4ec267d0a5d036cc7ba9a4450e6f109d0adc2,0,0,0,1414440283,234,21,0,0,0,0.0,0,0,False,0,0,True,0,0,74998,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2673,2673,2673.0,025b08e6f272f023f3fe14508f40a5a78b7eaada,0,0,0,1421363484,178,1,0,0,0,0.0,0,0,False,0,0,True,0,0,64807,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2674,2674,2674.0,65717cf79d25dd756ab58bb02f29db078e3f485e,0,0,0,1413811031,1,1,0,0,0,0.0,0,0,False,0,0,True,0,0,50571,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2675,2675,2675.0,3efa11be8fdaa54a388da8719e9db762c4e67072,0,0,0,1421363234,12,5,0,0,0,0.0,0,0,False,0,0,True,0,0,16999,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2676,2676,2676.0,e0662807826ed0c5f4dbe237ab9ee56c9ebc3e1f,0,0,0,1420261877,178,1,4,2,1,44.75,4,0,False,33,1,True,5,2,26483,7,1016.0,1023,6.0,1016.0,1022.0,15,6952,6967,21.0,6967,6988.0
2677,2677,2677.0,b0b32e38c88f8813334d027f97fd9c18b1550e9b,0,0,0,1421363091,239,78,0,0,0,0.0,0,0,False,0,0,True,0,0,11461,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2678,2678,2678.0,be9187c105b0dfdc1e7bc3f3adfbd7c4a8de7aaf,0,0,0,1421087035,12,5,1,1,1,17.0,1,0,False,6,1,True,2,2,60922,75,915.0,990,54.0,915.0,969.0,1115,6030,7145,1169.0,7145,8314.0
2679,2679,2679.0,11ca6c3d6057cb9350667d34ea5aa8917cf43897,0,0,0,1421363027,29,6,0,0,0,0.0,0,0,False,0,0,True,0,0,64946,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2680,2680,2680.0,6cdd84a4037ac46c7a6d34675fcba19a98428d3e,0,0,0,1421178830,239,78,12,5,1,26.416666666666668,1,0,False,12,1,True,47,1,52610,151,915.0,1066,147.5,915.0,1062.5,2494,6030,8524,2641.5,8524,11165.5
2681,2681,2681.0,54f2445a983d590da7f94ddb2bab7e2872561121,0,0,2,1421362214,1,2,0,0,0,0.0,0,0,False,0,0,True,0,0,25346,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2682,2682,2682.0,ba36dd87e3e124c599d8b4d64c8bde4e9936a772,0,2,0,1421298081,29,6,6,4,1,5.833333333333333,1,0,False,6,1,True,105,3,8943,471,915.0,1386,470.5,915.0,1385.5,862,6030,6892,1332.5,6892,8224.5
2683,2683,2683.0,b89cdaa31ea53983226553e65d41170e131ba881,0,0,0,1421362184,35,52,0,0,0,0.0,0,0,False,0,0,True,0,0,1119,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
